from_vertex_id;to_vertex_id;one_way;weight;geom
2470;2473;FT;164.872069;LINESTRING(37.679492 55.737171,37.679524 55.736885,37.681536 55.736500)
11050;11052;FT;17.986734;LINESTRING(37.589242 55.762795,37.589094 55.762868,37.589025 55.762901)
16420;16422;FT;6.411046;LINESTRING(37.570663 55.771697,37.570714 55.771715,37.570750 55.771727)
23246;23237;FT;39.940967;LINESTRING(37.600357 55.751707,37.600334 55.751593,37.600272 55.751351)
18006;18007;FT;1.244168;LINESTRING(37.573374 55.740421,37.573369 55.740427,37.573365 55.740430)
4727;4728;FT;2.928578;LINESTRING(37.652783 55.749481,37.652801 55.749484,37.652828 55.749488)
1263;1264;FT;20.974092;LINESTRING(37.619989 55.763813,37.619985 55.763868,37.619977 55.764002)
9727;9728;FT;34.001321;LINESTRING(37.650526 55.729938,37.650874 55.729752,37.650920 55.729727)
9743;11138;FT;36.255125;LINESTRING(37.608688 55.766172,37.608724 55.766143,37.608313 55.765967)
17415;17413;FT;10.751524;LINESTRING(37.576347 55.765440,37.576354 55.765442,37.576509 55.765473)
14534;22722;FT;15.791389;LINESTRING(37.578825 55.767101,37.578889 55.767196,37.578915 55.767233)
18718;18719;FT;51.877576;LINESTRING(37.576605 55.752187,37.576827 55.752188,37.577434 55.752190)
18706;9642;FT;33.816072;LINESTRING(37.648618 55.736296,37.648684 55.736140,37.648740 55.735999)
18706;13897;FT;22.192061;LINESTRING(37.648618 55.736296,37.648684 55.736140,37.648751 55.736153)
20982;20980;FT;134.288647;LINESTRING(37.692713 55.736162,37.691221 55.736297,37.690595 55.736353)
19254;19252;FT;15.646782;LINESTRING(37.604998 55.771148,37.604975 55.771201,37.604939 55.771285)
14898;14900;FT;28.547237;LINESTRING(37.589009 55.740297,37.588915 55.740348,37.588685 55.740477)
451;452;FT;17.330099;LINESTRING(37.636903 55.762475,37.636944 55.762485,37.637156 55.762538)
7589;7590;FT;4.199996;LINESTRING(37.648095 55.768587,37.648072 55.768598,37.648035 55.768602)
24072;24073;FT;26.955231;LINESTRING(37.648355 55.756406,37.648185 55.756592,37.648149 55.756618)
14730;14732;FT;6.495829;LINESTRING(37.608349 55.730769,37.608387 55.730760,37.608441 55.730742)
461;6732;FT;7.766317;LINESTRING(37.638580 55.762236,37.638632 55.762219,37.638610 55.762185)
461;14425;FT;7.422341;LINESTRING(37.638580 55.762236,37.638632 55.762219,37.638682 55.762202)
24974;253;FT;8.581677;LINESTRING(37.637424 55.759274,37.637380 55.759252,37.637427 55.759216)
24974;6750;FT;8.002062;LINESTRING(37.637424 55.759274,37.637380 55.759252,37.637335 55.759281)
6694;6695;FT;30.180970;LINESTRING(37.604390 55.767213,37.604338 55.767193,37.603990 55.767061)
6901;6899;FT;4.489964;LINESTRING(37.605449 55.759539,37.605441 55.759525,37.605436 55.759500)
2978;2979;FT;12.441840;LINESTRING(37.604407 55.754169,37.604255 55.754184,37.604211 55.754185)
21007;21008;FT;4.318629;LINESTRING(37.666917 55.739517,37.666950 55.739514,37.666985 55.739512)
16651;16652;FT;15.124704;LINESTRING(37.588128 55.735660,37.588101 55.735639,37.587987 55.735550)
1539;1537;FT;4.872032;LINESTRING(37.661114 55.765012,37.661070 55.765027,37.661049 55.765036)
2660;2661;FT;41.519340;LINESTRING(37.607751 55.751651,37.607806 55.751811,37.607878 55.752017)
18772;18770;FT;14.122179;LINESTRING(37.587551 55.751602,37.587372 55.751603,37.587326 55.751602)
19039;19040;FT;72.146339;LINESTRING(37.581272 55.748548,37.582312 55.748580,37.582424 55.748581)
24140;24138;FT;93.422100;LINESTRING(37.602181 55.736913,37.602215 55.736930,37.603326 55.737452)
4547;4548;FT;22.109734;LINESTRING(37.681309 55.746728,37.681145 55.746715,37.680958 55.746703)
6150;6148;FT;16.930445;LINESTRING(37.616680 55.736978,37.616537 55.736961,37.616415 55.736947)
5851;5853;FT;8.202536;LINESTRING(37.644348 55.753372,37.644361 55.753405,37.644382 55.753443)
16328;16330;FT;22.310638;LINESTRING(37.586869 55.771050,37.586818 55.771022,37.586614 55.770910)
17093;17094;FT;3.415272;LINESTRING(37.655501 55.750553,37.655524 55.750553,37.655554 55.750548)
12622;12624;FT;16.057463;LINESTRING(37.592675 55.757588,37.592453 55.757607,37.592421 55.757610)
1976;1978;FT;13.731026;LINESTRING(37.648716 55.761855,37.648868 55.761880,37.648924 55.761894)
13126;13124;FT;30.648521;LINESTRING(37.628589 55.747521,37.628279 55.747592,37.628136 55.747625)
25566;25567;FT;62.890660;LINESTRING(37.607988 55.744571,37.607660 55.744181,37.607554 55.744060)
21567;21837;FT;5.306371;LINESTRING(37.673471 55.738506,37.673528 55.738479,37.673535 55.738475)
21567;21564;FT;11.216832;LINESTRING(37.673471 55.738506,37.673528 55.738479,37.673547 55.738537)
15829;15827;FT;19.537797;LINESTRING(37.608497 55.761603,37.608358 55.761554,37.608234 55.761508)
10135;10136;FT;8.165102;LINESTRING(37.602020 55.744447,37.602041 55.744437,37.602115 55.744397)
17702;17703;FT;28.069125;LINESTRING(37.655225 55.744325,37.655248 55.744448,37.655269 55.744577)
9861;18499;FT;9.573325;LINESTRING(37.596371 55.734506,37.596384 55.734496,37.596485 55.734449)
9861;17684;FT;6.302175;LINESTRING(37.596371 55.734506,37.596384 55.734496,37.596417 55.734455)
23393;23394;FT;70.255201;LINESTRING(37.660932 55.765665,37.660641 55.765566,37.659967 55.765343)
21389;21387;FT;37.552537;LINESTRING(37.633750 55.738065,37.633520 55.738014,37.633192 55.737941)
10103;10104;FT;4.593544;LINESTRING(37.600842 55.745597,37.600814 55.745610,37.600788 55.745625)
7688;7686;FT;5.039153;LINESTRING(37.624385 55.734501,37.624428 55.734505,37.624464 55.734508)
15302;15303;FT;12.150065;LINESTRING(37.609198 55.742858,37.609231 55.742936,37.609246 55.742964)
5983;5985;FT;21.817135;LINESTRING(37.681944 55.755481,37.681876 55.755430,37.681734 55.755324)
21083;21084;FT;5.294885;LINESTRING(37.673602 55.738838,37.673624 55.738852,37.673652 55.738876)
25345;25346;FT;37.283090;LINESTRING(37.624439 55.768643,37.624413 55.768600,37.624269 55.768322)
17499;17501;FT;6.512833;LINESTRING(37.573132 55.772555,37.573169 55.772532,37.573181 55.772505)
25247;25248;FT;4.335704;LINESTRING(37.655542 55.741238,37.655521 55.741220,37.655506 55.741205)
18877;18878;FT;24.503009;LINESTRING(37.610410 55.740834,37.610204 55.740931,37.610109 55.740975)
21207;21209;FT;14.529801;LINESTRING(37.691545 55.773441,37.691524 55.773448,37.691347 55.773509)
10491;10493;FT;23.591280;LINESTRING(37.602234 55.757083,37.602240 55.757091,37.602369 55.757282)
25645;19093;FT;20.295264;LINESTRING(37.605789 55.769076,37.605804 55.769033,37.605846 55.768897)
25645;6701;FT;6.337345;LINESTRING(37.605789 55.769076,37.605804 55.769033,37.605825 55.769029)
9524;11122;FT;12.694579;LINESTRING(37.574562 55.752993,37.574462 55.752938,37.574416 55.752914)
973;974;FT;29.543077;LINESTRING(37.621715 55.773529,37.621812 55.773530,37.622187 55.773524)
702;703;FT;1.356807;LINESTRING(37.622985 55.767147,37.622977 55.767150,37.622970 55.767155)
17000;12704;FT;17.767104;LINESTRING(37.636548 55.745290,37.636469 55.745243,37.636347 55.745309)
17000;12811;FT;11.536233;LINESTRING(37.636548 55.745290,37.636469 55.745243,37.636516 55.745215)
7798;7796;FT;16.050243;LINESTRING(37.628036 55.744342,37.628262 55.744362,37.628290 55.744365)
11344;9721;FT;18.699128;LINESTRING(37.670459 55.734893,37.670591 55.735011,37.670633 55.734996)
11344;11345;FT;20.902919;LINESTRING(37.670459 55.734893,37.670591 55.735011,37.670633 55.735053)
3716;3717;FT;67.444819;LINESTRING(37.638940 55.737583,37.639063 55.737293,37.639222 55.736998)
6623;6624;FT;11.503591;LINESTRING(37.595269 55.764305,37.595219 55.764294,37.595105 55.764258)
4485;4483;FT;55.635554;LINESTRING(37.595190 55.736307,37.595251 55.736285,37.595863 55.735981)
23580;23591;FT;3.207083;LINESTRING(37.585418 55.758705,37.585414 55.758712,37.585396 55.758731)
10150;10148;FT;30.749673;LINESTRING(37.688775 55.757004,37.688951 55.756932,37.689171 55.756841)
24537;24539;FT;8.451574;LINESTRING(37.663411 55.762394,37.663474 55.762406,37.663536 55.762422)
23660;23658;FT;78.388712;LINESTRING(37.572444 55.768479,37.572485 55.769153,37.572487 55.769184)
18013;18014;FT;11.150956;LINESTRING(37.576386 55.747236,37.576347 55.747286,37.576309 55.747327)
2675;2676;FT;16.469668;LINESTRING(37.606115 55.749088,37.606198 55.749166,37.606251 55.749215)
3107;3108;FT;24.531396;LINESTRING(37.591379 55.769654,37.591141 55.769525,37.591097 55.769501)
18879;18880;FT;20.727924;LINESTRING(37.609954 55.741048,37.609895 55.741076,37.609700 55.741167)
921;922;FT;18.320318;LINESTRING(37.627968 55.768419,37.628182 55.768428,37.628260 55.768432)
20143;20144;FT;127.625254;LINESTRING(37.661755 55.730826,37.662348 55.730964,37.663657 55.731238)
19278;19276;FT;17.794858;LINESTRING(37.601387 55.773311,37.601500 55.773254,37.601598 55.773204)
6780;6781;FT;3.096639;LINESTRING(37.634164 55.758874,37.634156 55.758863,37.634152 55.758847)
24708;13213;FT;58.808156;LINESTRING(37.687011 55.772457,37.687059 55.772445,37.687668 55.772082)
24708;13214;FT;6.659684;LINESTRING(37.687011 55.772457,37.687059 55.772445,37.687022 55.772467)
23419;23421;FT;12.478101;LINESTRING(37.679423 55.768955,37.679416 55.768992,37.679399 55.769067)
15050;8214;FT;20.604412;LINESTRING(37.696497 55.736977,37.696479 55.737031,37.696473 55.737161)
11778;11780;FT;10.860688;LINESTRING(37.598411 55.757528,37.598439 55.757529,37.598585 55.757530)
23863;23864;FT;5.799396;LINESTRING(37.606630 55.773195,37.606570 55.773191,37.606538 55.773188)
16144;16482;FT;33.355261;LINESTRING(37.649580 55.773008,37.649274 55.772913,37.649113 55.772864)
20759;20757;FT;32.754145;LINESTRING(37.611661 55.752536,37.611906 55.752496,37.612163 55.752453)
19640;19641;FT;13.551518;LINESTRING(37.617358 55.763534,37.617381 55.763481,37.617408 55.763415)
4125;5737;FT;10.874828;LINESTRING(37.671346 55.764399,37.671272 55.764424,37.671203 55.764454)
4125;15477;FT;10.067215;LINESTRING(37.671346 55.764399,37.671272 55.764424,37.671236 55.764387)
16140;16142;FT;24.924346;LINESTRING(37.650421 55.773267,37.650257 55.773217,37.650072 55.773160)
4760;4758;FT;7.362914;LINESTRING(37.625506 55.732732,37.625501 55.732696,37.625496 55.732666)
10863;10864;FT;3.777588;LINESTRING(37.618166 55.773456,37.618207 55.773465,37.618222 55.773468)
20930;20928;FT;48.169733;LINESTRING(37.629941 55.739669,37.629851 55.740039,37.629836 55.740099)
11185;11186;FT;39.031759;LINESTRING(37.644245 55.753339,37.644156 55.753339,37.643621 55.753339)
17403;17401;FT;2.007602;LINESTRING(37.577306 55.765621,37.577324 55.765621,37.577338 55.765620)
17403;10700;FT;2.322434;LINESTRING(37.577306 55.765621,37.577324 55.765621,37.577326 55.765632)
20786;20787;FT;31.605033;LINESTRING(37.613987 55.744474,37.614083 55.744345,37.614173 55.744210)
20786;24273;FT;18.742097;LINESTRING(37.613987 55.744474,37.614083 55.744345,37.614077 55.744317)
23513;1280;FT;29.609968;LINESTRING(37.621249 55.766702,37.621221 55.766695,37.621018 55.766474)
3131;3132;FT;18.923647;LINESTRING(37.588550 55.770613,37.588690 55.770690,37.588766 55.770732)
16981;16982;FT;21.371747;LINESTRING(37.641445 55.749114,37.641484 55.749202,37.641537 55.749299)
16815;16816;FT;5.837785;LINESTRING(37.652557 55.773608,37.652582 55.773587,37.652598 55.773561)
19863;16705;FT;44.794025;LINESTRING(37.646293 55.735540,37.646247 55.735607,37.646092 55.735926)
19863;17694;FT;12.507725;LINESTRING(37.646293 55.735540,37.646247 55.735607,37.646181 55.735589)
12076;12077;FT;28.112836;LINESTRING(37.663898 55.746891,37.664210 55.746857,37.664339 55.746842)
12925;20714;FT;17.883534;LINESTRING(37.641605 55.749309,37.641590 55.749395,37.641634 55.749465)
925;926;FT;46.560894;LINESTRING(37.629830 55.768503,37.629944 55.768508,37.630572 55.768537)
16107;24442;FT;78.549857;LINESTRING(37.671179 55.731591,37.670636 55.731684,37.669979 55.731798)
4480;4482;FT;72.850271;LINESTRING(37.596737 55.735548,37.596475 55.735678,37.595863 55.735981)
12095;12097;FT;39.875747;LINESTRING(37.662614 55.747988,37.662278 55.748120,37.662090 55.748192)
4568;4569;FT;18.255753;LINESTRING(37.644446 55.760307,37.644490 55.760256,37.644571 55.760158)
16024;16025;FT;47.567538;LINESTRING(37.584396 55.742698,37.584262 55.743035,37.584231 55.743115)
10766;10768;FT;35.378660;LINESTRING(37.663671 55.771545,37.663655 55.771500,37.663555 55.771234)
4757;4759;FT;7.362914;LINESTRING(37.625496 55.732666,37.625501 55.732696,37.625506 55.732732)
1617;1615;FT;28.675823;LINESTRING(37.670064 55.765714,37.670051 55.765710,37.669651 55.765601)
4208;4206;FT;21.212731;LINESTRING(37.590414 55.748102,37.590367 55.748088,37.590115 55.748012)
16698;13907;FT;113.611160;LINESTRING(37.644545 55.739207,37.644049 55.740152,37.643986 55.740142)
16698;16699;FT;161.874535;LINESTRING(37.644545 55.739207,37.644049 55.740152,37.643793 55.740600)
4633;8954;FT;7.849673;LINESTRING(37.600449 55.751240,37.600428 55.751207,37.600418 55.751172)
4633;19489;FT;10.531517;LINESTRING(37.600449 55.751240,37.600428 55.751207,37.600367 55.751158)
22578;22121;FT;21.479632;LINESTRING(37.630557 55.753710,37.630499 55.753819,37.630455 55.753894)
25323;14469;FT;13.642353;LINESTRING(37.612844 55.769142,37.612730 55.769113,37.612693 55.769161)
25323;21063;FT;12.936070;LINESTRING(37.612844 55.769142,37.612730 55.769113,37.612760 55.769070)
11214;11215;FT;4.300810;LINESTRING(37.579136 55.761087,37.579124 55.761106,37.579110 55.761122)
2197;2199;FT;9.973127;LINESTRING(37.663372 55.762207,37.663363 55.762191,37.663306 55.762126)
9396;9397;FT;19.009841;LINESTRING(37.572269 55.749054,37.572237 55.749203,37.572229 55.749223)
14067;25659;FT;49.673028;LINESTRING(37.571589 55.761497,37.571696 55.761482,37.572360 55.761392)
13124;13122;FT;15.757378;LINESTRING(37.628136 55.747625,37.627993 55.747658,37.627902 55.747677)
4644;16484;FT;7.214490;LINESTRING(37.600473 55.753240,37.600472 55.753221,37.600459 55.753176)
14255;14257;FT;3.611045;LINESTRING(37.600449 55.762142,37.600422 55.762149,37.600394 55.762152)
15680;15681;FT;8.524235;LINESTRING(37.641018 55.766843,37.640964 55.766817,37.640915 55.766794)
18017;18019;FT;28.130009;LINESTRING(37.575888 55.744688,37.576040 55.744849,37.576098 55.744912)
10341;10339;FT;11.273747;LINESTRING(37.635896 55.753493,37.635872 55.753532,37.635836 55.753589)
21376;21378;FT;14.546805;LINESTRING(37.631836 55.737643,37.631891 55.737655,37.632053 55.737689)
5379;5381;FT;13.041266;LINESTRING(37.598783 55.750760,37.598774 55.750721,37.598755 55.750643)
13231;13232;FT;63.265833;LINESTRING(37.702258 55.779057,37.702451 55.778656,37.702499 55.778505)
20387;20388;FT;31.947886;LINESTRING(37.636597 55.729702,37.636616 55.729510,37.636631 55.729415)
22651;22652;FT;12.880087;LINESTRING(37.635856 55.768351,37.635851 55.768340,37.635797 55.768240)
19642;23609;FT;22.562928;LINESTRING(37.617447 55.763323,37.617459 55.763296,37.617551 55.763129)
5708;10760;FT;9.159653;LINESTRING(37.663952 55.772204,37.663926 55.772163,37.663898 55.772128)
5708;21728;FT;9.512633;LINESTRING(37.663952 55.772204,37.663926 55.772163,37.663853 55.772170)
5708;21729;FT;9.439474;LINESTRING(37.663952 55.772204,37.663926 55.772163,37.663997 55.772153)
12964;19793;FT;41.691016;LINESTRING(37.647483 55.738514,37.647444 55.738565,37.647281 55.738871)
19985;19986;FT;16.439327;LINESTRING(37.624994 55.741747,37.624990 55.741669,37.624985 55.741599)
19977;19978;FT;20.690101;LINESTRING(37.624989 55.742945,37.624993 55.742918,37.625012 55.742759)
10268;24849;FT;29.967454;LINESTRING(37.669457 55.769669,37.669250 55.769673,37.668979 55.769679)
17418;17420;FT;13.895898;LINESTRING(37.576113 55.765399,37.575989 55.765379,37.575899 55.765366)
15375;15376;FT;20.277278;LINESTRING(37.645041 55.768709,37.644957 55.768657,37.644824 55.768574)
5643;5644;FT;2.903703;LINESTRING(37.582993 55.752408,37.583001 55.752394,37.583002 55.752383)
11869;11870;FT;12.579444;LINESTRING(37.599307 55.753235,37.599298 55.753320,37.599293 55.753348)
1230;1231;FT;3.037838;LINESTRING(37.622511 55.773857,37.622486 55.773853,37.622466 55.773847)
10601;10602;FT;29.866223;LINESTRING(37.666196 55.732431,37.666033 55.732335,37.665867 55.732236)
17857;17855;FT;2.185438;LINESTRING(37.579325 55.754974,37.579317 55.754983,37.579304 55.754989)
1923;2166;FT;13.303110;LINESTRING(37.648752 55.762327,37.648653 55.762395,37.648696 55.762416)
1923;1924;FT;13.380395;LINESTRING(37.648752 55.762327,37.648653 55.762395,37.648615 55.762420)
9619;9620;FT;47.347643;LINESTRING(37.675268 55.728764,37.674736 55.729022,37.674695 55.729042)
20408;20410;FT;9.212426;LINESTRING(37.579365 55.762387,37.579373 55.762341,37.579374 55.762304)
23663;23665;FT;19.682503;LINESTRING(37.572393 55.767685,37.572388 55.767649,37.572368 55.767509)
15917;15915;FT;30.497037;LINESTRING(37.685082 55.733324,37.685291 55.733149,37.685350 55.733095)
14284;14282;FT;4.929643;LINESTRING(37.603458 55.763511,37.603424 55.763525,37.603395 55.763537)
20486;20484;FT;59.629500;LINESTRING(37.679034 55.753170,37.679359 55.753603,37.679418 55.753661)
13361;13362;FT;4.769659;LINESTRING(37.665815 55.748444,37.665804 55.748426,37.665777 55.748408)
16926;15868;FT;3.492332;LINESTRING(37.628119 55.755221,37.628110 55.755238,37.628102 55.755251)
2039;2040;FT;21.622417;LINESTRING(37.650873 55.757961,37.650973 55.757845,37.651033 55.757788)
19392;19394;FT;20.952245;LINESTRING(37.644612 55.764523,37.644706 55.764560,37.644887 55.764631)
22407;22411;FT;51.375065;LINESTRING(37.646466 55.749280,37.646081 55.749213,37.645682 55.749144)
4721;4722;FT;1.680169;LINESTRING(37.652633 55.749411,37.652637 55.749417,37.652644 55.749424)
23780;23781;FT;17.129634;LINESTRING(37.612930 55.746124,37.613124 55.746167,37.613188 55.746174)
7379;7380;FT;21.616330;LINESTRING(37.595022 55.738221,37.595259 55.738143,37.595322 55.738124)
11475;11473;FT;50.063075;LINESTRING(37.675879 55.745823,37.676026 55.745833,37.676673 55.745877)
779;780;FT;41.119412;LINESTRING(37.629666 55.766688,37.629440 55.766677,37.629011 55.766660)
5285;5283;FT;21.962556;LINESTRING(37.588209 55.742256,37.588473 55.742350,37.588505 55.742361)
12205;12203;FT;11.690582;LINESTRING(37.604932 55.738218,37.605000 55.738255,37.605062 55.738293)
6138;22464;FT;107.150128;LINESTRING(37.614527 55.736725,37.614398 55.736710,37.614947 55.737544)
13888;13890;FT;49.844575;LINESTRING(37.650616 55.737824,37.650352 55.737564,37.650215 55.737437)
12471;12473;FT;13.470454;LINESTRING(37.672086 55.771150,37.671967 55.771185,37.671892 55.771203)
13777;13779;FT;64.404886;LINESTRING(37.576431 55.746817,37.576412 55.746558,37.576388 55.746238)
20311;20309;FT;13.050970;LINESTRING(37.674313 55.748302,37.674427 55.748283,37.674516 55.748279)
2479;2481;FT;54.389744;LINESTRING(37.685007 55.735845,37.685134 55.735822,37.685824 55.735679)
9751;9753;FT;17.939789;LINESTRING(37.604122 55.760887,37.603985 55.760953,37.603898 55.760987)
16813;16814;FT;4.495427;LINESTRING(37.652439 55.773650,37.652480 55.773647,37.652506 55.773638)
10727;10725;FT;19.968415;LINESTRING(37.613350 55.739349,37.613582 55.739261,37.613615 55.739249)
11211;11212;FT;18.650976;LINESTRING(37.579465 55.760908,37.579277 55.760990,37.579233 55.761013)
2810;2811;FT;9.971918;LINESTRING(37.612442 55.765381,37.612360 55.765346,37.612314 55.765327)
8972;8970;FT;85.569099;LINESTRING(37.693148 55.758373,37.692475 55.757777,37.692414 55.757723)
4656;4657;FT;1.969904;LINESTRING(37.600741 55.754658,37.600747 55.754668,37.600754 55.754674)
23994;23996;FT;41.964016;LINESTRING(37.636424 55.733706,37.636335 55.733850,37.636201 55.734062)
2291;2292;FT;32.090388;LINESTRING(37.660663 55.733388,37.660538 55.733366,37.660173 55.733303)
4722;4723;FT;1.718943;LINESTRING(37.652644 55.749424,37.652651 55.749432,37.652659 55.749437)
2937;2938;FT;12.060287;LINESTRING(37.607903 55.759595,37.607997 55.759644,37.608045 55.759668)
